district,transaction_type,land_shift_area,urban_land_use,main_use,main_building_material,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_category,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
Datong District,Premises (land + building),6.02,Other,Resident,Reinforced concrete construction,108.0,63.45,2,2,1,有,有,14880000.0,234515.36643026004,Not Applicable,0.0,0,2020,01,1912.0,3,1,0
Wanhua District,Premises (land + building),10.42,Address,See license,Reinforced concrete construction,81.0,38.46,1,1,1,有,無,4500000.0,117004.68018720749,Not Applicable,0.0,0,2019,12,1938.0,1,1,0
Datong District,Premises (land + building),11.06,Quotient,See other registration items,Reinforced concrete construction,98.0,116.62,3,1,1,有,有,21680000.0,185902.93260161206,Not Applicable,0.0,0,2019,12,1921.0,1,1,0
Wanhua District,Premises (land + building),4.49,Quotient,Resident,Reinforced concrete construction,96.0,52.2,2,1,1,有,有,10500000.0,201149.4252873563,Not Applicable,0.0,0,2019,12,1923.0,1,1,0
Datong District,Premises (land + building),51.0,Address,Resident,Brickwork,0.0,88.34,2,2,0,有,無,13500000.0,152818.65519583426,Not Applicable,0.0,0,2019,12,2019.0,2,1,0
Wanhua District,Premises (land + building),14.25,Quotient,For commercial use,Reinforced concrete construction,67.0,40.58,3,2,2,有,無,3670000.0,90438.63972400197,Not Applicable,0.0,0,2019,12,1952.0,2,1,0
Wanhua District,Premises (land + building),4.8,Other,See other registration items,Reinforced concrete construction,99.0,67.13,0,0,0,無,有,15100000.0,224936.69000446895,Not Applicable,0.0,0,2019,12,1920.0,1,1,0
Zhongzheng District,Premises (land + building),7.9,Quotient,See other registration items,Reinforced concrete construction,107.0,80.98,0,0,0,無,有,23800000.0,293899.7283279822,Not Applicable,0.0,0,2019,12,1912.0,1,1,0
Songshan District,Premises (land + building),40.15,Address,Resident,Reinforced concrete construction,81.0,158.54,4,2,2,有,有,18000000.0,113536.01614734452,Not Applicable,0.0,0,2019,11,1938.0,1,1,0
Songshan District,Premises (land + building),21.58,Address,Resident,Reinforced concrete construction,72.0,129.81,3,2,2,有,有,30500000.0,234958.78591787998,Not Applicable,0.0,0,2019,12,1947.0,1,1,0
Songshan District,Premises (land + building),19.67,Address,See other registration items,Reinforced concrete construction,81.0,83.86,3,2,2,有,有,15093166.0,179980.5151442881,Not Applicable,0.0,0,2019,12,1938.0,1,1,0
Songshan District,Premises (land + building),3.71,Quotient,Resident,Reinforced concrete construction,98.0,42.25,1,1,1,有,有,11380000.0,269349.1124260355,Not Applicable,0.0,0,2019,12,1921.0,2,1,0
Nangang District,Land,792.15,Other,See other registration items,Not Applicable,0.0,0.0,0,0,0,有,無,4013714.0,5066.861074291485,Not Applicable,0.0,0,2019,12,2019.0,1,0,0
Nangang District,Premises (land + building),70.93,Address,Resident,Reinforced concrete construction,92.0,179.73000000000002,3,2,2,有,有,19000000.0,105714.12674567406,Not Applicable,0.0,0,2019,12,1927.0,2,1,0
Songshan District,Premises (land + building),4.49,Quotient,For commercial use,Reinforced concrete construction,72.0,52.44,0,0,0,無,有,9500000.0,181159.42028985507,Not Applicable,0.0,0,2020,01,1948.0,1,1,0
Xinyi District,Premises (land + building),25.14,Address,Resident,Reinforced concrete construction,74.0,99.55,3,2,2,有,無,13500000.0,135610.2461074837,Not Applicable,0.0,0,2019,12,1945.0,1,1,0
Zhongshan Area,Premises (land + building),7.08,Quotient,For commercial use,Reinforced concrete construction,70.0,42.059999999999995,1,1,1,有,無,2500000.0,59438.89681407514,Not Applicable,0.0,0,2019,12,1949.0,1,1,0
Zhongshan Area,Premises (land + building),29.2,Address,Resident,Reinforced concrete construction,66.0,107.13,3,2,2,有,無,18000000.0,168020.16241949034,Not Applicable,0.0,0,2019,12,1953.0,1,1,0
Zhongshan Area,Premises (land + building),8.69,Quotient,For commercial use,Reinforced concrete construction,69.0,40.3,1,0,1,有,有,5200000.0,129032.25806451614,Not Applicable,0.0,0,2019,12,1950.0,1,1,0
Neihu District,Premises (land + building),15.23,Address,Resident,Reinforced concrete construction,71.0,109.74,3,2,1,有,有,19800000.0,180426.46254784035,Not Applicable,0.0,0,2019,12,1948.0,2,2,0
Neihu District,Premises (land + building) + parking space,32.06,Address,Resident,Reinforced concrete construction,93.0,229.0,4,2,3,有,有,50530000.0,220655.02183406113,Ramp plane,28.03,0,2019,11,1926.0,1,1,1
Zhongshan Area,Land,633.0,Quotient,See other registration items,Not Applicable,0.0,0.0,0,0,0,有,無,593588000.0,937737.7567140601,Not Applicable,0.0,0,2020,01,2020.0,2,0,0
Neihu District,Premises (land + building) + parking space,13.08,Address,Resident,Reinforced concrete construction,108.0,111.38,2,1,1,有,有,17500000.0,157119.77015622196,Ramp plane,30.74,0,2019,12,1911.0,1,1,1
Zhongshan Area,Premises (land + building),12.86,Quotient,For commercial use,Reinforced concrete construction,67.0,112.88,2,2,2,有,有,17500000.0,155031.8922749823,Not Applicable,0.0,0,2019,12,1952.0,1,1,0
Neihu District,Premises (land + building) + parking space,15.55,Quotient,For commercial use,Reinforced concrete construction,97.0,157.69,2,2,2,有,有,26000000.0,164880.46166529268,Ramp machinery,4.63,0,2019,11,1922.0,1,1,1
Neihu District,Premises (land + building) + parking space,17.54,Address,Resident,Reinforced concrete construction,97.0,112.33,2,2,1,有,有,20880000.0,185880.88667319505,Ramp plane,36.51,0,2019,12,1922.0,3,1,1
Zhongshan Area,Premises (land + building),13.01,Quotient,Resident,See other registration items,106.0,215.22,0,0,0,無,有,78800000.0,366136.9761174612,Not Applicable,0.0,0,2019,07,1913.0,1,2,0
Zhongshan Area,Premises (land + building) + parking space,11.77,Quotient,Resident,See other registration items,106.0,232.14999999999998,0,0,0,無,有,69150000.0,297867.7579151411,Ramp plane,75.56,6200000,2019,07,1913.0,1,2,2
Neihu District,Premises (land + building) + parking space,38.49,Address,Resident,Reinforced concrete construction,108.0,240.32,4,2,3,有,無,41080000.0,170938.7483355526,Ramp plane,38.92,0,2019,11,1911.0,2,1,1
Neihu District,Premises (land + building) + parking space,15.57,Quotient,Resident,Reinforced concrete construction,107.0,204.41,3,2,2,有,有,40000000.0,195685.14260554768,Ramp plane,41.04,2950000,2019,12,1912.0,1,1,1
Zhongshan Area,Premises (land + building),14.51,Address,Resident,Reinforced concrete construction,88.0,52.78,1,1,1,有,無,10400000.0,197044.33497536945,Not Applicable,0.0,0,2020,01,1932.0,1,1,0
Zhongshan Area,Premises (land + building),27.64,Address,Resident,Reinforced concrete construction,66.0,91.78,3,2,2,有,無,18100000.0,197210.7212900414,Not Applicable,0.0,0,2019,12,1953.0,7,1,0
Neihu District,Premises (land + building) + parking space,78.42,Address,Resident,Steel reinforced concrete construction,105.0,596.95,0,0,0,無,有,116970000.0,195946.0591339308,Ramp plane,127.83,12200000,2012,07,1907.0,2,1,5
Neihu District,Premises (land + building) + parking space,10.38,Quotient,Resident,Reinforced concrete construction,107.0,114.96,2,1,1,有,有,32000000.0,278357.68963117606,Lifting machinery,13.73,2000000,2020,01,1913.0,1,1,1
Daan District,Premises (land + building),6.45,Address,Resident,Reinforced concrete construction,79.36842105263158,33.879999999999995,3,2,2,有,有,7000000.0,206611.5702479339,Not Applicable,0.0,0,2020,01,1940.6315789473683,1,1,0
Daan District,Premises (land + building),21.91,Address,Resident,Reinforced concrete construction,74.0,113.11,3,2,2,有,有,23500000.0,207762.35522942268,Not Applicable,0.0,0,2019,12,1945.0,1,1,0
shihlin,Land,97.51,Address,See other registration items,Not Applicable,0.0,0.0,0,0,0,有,無,5159000.0,52907.39411342426,Not Applicable,0.0,0,2020,01,2020.0,7,0,0
shihlin,Premises (land + building) + parking space,68.13,Address,See license,Reinforced concrete construction,79.0,314.21,3,2,1,有,有,50800000.0,161675.312688966,Ramp plane,0.0,0,2019,12,1940.0,1,2,1
Beitou,Premises (land + building) + parking space,30.92,Address,See other registration items,Reinforced concrete construction,108.0,162.78,2,2,2,有,有,22200000.0,136380.3907113896,Ramp plane,32.29,2300000,2019,12,1911.0,1,1,1
shihlin,Premises (land + building),367.76,Address,Resident,Strengthen brickwork,50.0,54.42,0,0,0,無,無,87900000.0,1615214.9944873208,Not Applicable,0.0,0,2019,11,1969.0,2,1,0
shihlin,Premises (land + building),1473.45,Address,Resident,Strengthen brickwork,50.0,217.68,0,0,0,無,無,352100000.0,1617511.9441381844,Not Applicable,0.0,0,2019,12,1969.0,3,1,0
Beitou,Premises (land + building),12.16,Address,Resident,Reinforced concrete construction,85.0,51.71,1,1,1,有,有,9000000.0,174047.57300328757,Not Applicable,0.0,0,2019,12,1934.0,1,1,0
shihlin,Premises (land + building),33.08,Address,Resident,Reinforced concrete construction,69.0,105.53,6,2,2,有,無,8500000.0,80545.81635553871,Not Applicable,0.0,0,2019,11,1950.0,4,1,0
Beitou,Premises (land + building) + parking space,18.38,Address,Resident,Reinforced concrete construction,108.0,107.93,2,2,1,有,有,21060000.0,195126.47086074305,Lifting machinery,19.8,2300000,2019,12,1911.0,1,1,1
Beitou,Premises (land + building),23.14,Address,Resident,Reinforced concrete construction,70.0,134.16,3,2,2,有,有,13400000.0,99880.73941562315,Not Applicable,0.0,0,2019,12,1949.0,2,1,0
Wenshan District,Premises (land + building),19.69,Address,Resident,Reinforced concrete construction,86.0,83.14999999999999,2,2,1,有,有,12000000.0,144317.49849669274,Not Applicable,0.0,0,2019,12,1933.0,1,1,0
Zhongzheng District,Premises (land + building),32.14,Address,Resident,Reinforced concrete construction,71.125,137.37,4,1,2,有,無,16000000.0,116473.75700662444,Not Applicable,0.0,0,2019,11,1947.875,2,1,0
Zhongzheng District,Premises (land + building),14.8,Address,See other registration items,Strengthen brickwork,70.5909090909091,35.11,2,1,1,有,無,5500000.0,156650.52691540873,Not Applicable,0.0,0,2020,01,1949.409090909091,1,1,0
Datong District,Premises (land + building),4.18,Quotient,Resident,Reinforced concrete construction,85.0,46.34,1,1,1,有,無,8000000.0,172637.03064307294,Not Applicable,0.0,0,2019,12,1934.0,1,1,0
Datong District,Premises (land + building),5.23,Address,For commercial use,Reinforced concrete construction,86.0,35.660000000000004,1,1,1,有,有,7580000.0,212563.09590577675,Not Applicable,0.0,0,2019,11,1933.0,2,1,0
Daan District,Premises (land + building),30.15,Quotient,Resident,Reinforced concrete construction,76.375,177.58,2,2,2,有,有,55000000.0,309719.56301385286,Not Applicable,0.0,0,2019,12,1942.625,2,1,0
shihlin,Premises (land + building),32.33,Quotient,Resident,Strengthen brickwork,62.0,75.22,3,2,1,有,無,8550000.0,113666.57803775591,Not Applicable,0.0,0,2020,01,1958.0,1,1,0
shihlin,Premises (land + building),27.74,Address,Resident,Reinforced concrete construction,74.0,106.2,3,2,2,有,無,14880000.0,140112.99435028248,Not Applicable,0.0,0,2019,12,1945.0,1,1,0
shihlin,Premises (land + building),27.06,Address,Resident,Reinforced concrete construction,66.0,62.36,3,2,2,有,無,8882512.0,142439.25593329058,Not Applicable,0.0,0,2019,12,1953.0,2,1,0
Beitou,Premises (land + building),30.25,Address,Resident,Reinforced concrete construction,65.0,74.73,2,2,1,有,無,4700000.0,62893.08176100629,Not Applicable,0.0,0,2019,12,1954.0,1,1,0
Xinyi District,Premises (land + building),27.0,Address,Resident,Reinforced concrete construction,75.0,105.22,3,1,2,有,無,26000000.0,247101.31153773048,Not Applicable,0.0,0,2019,12,1944.0,2,1,0
Songshan District,Premises (land + building),6.9,Quotient,Resident,Reinforced concrete construction,78.0,72.17,4,3,2,有,有,14500000.0,200914.50741305252,Not Applicable,0.0,0,2019,12,1941.0,1,1,0
Songshan District,Premises (land + building) + parking space,29.36,Address,Resident,Reinforced concrete construction,101.0,237.24,4,2,2,有,有,64000000.0,269769.0102849435,Ramp plane,40.66,3000000,2019,12,1918.0,2,1,1
Songshan District,Premises (land + building),4.49,Quotient,For commercial use,Reinforced concrete construction,86.0,41.43,3,1,1,有,有,8360000.0,201786.1453053343,Not Applicable,0.0,0,2019,10,1933.0,1,1,0
Xinyi District,Premises (land + building),32.25,Address,Resident,Reinforced concrete construction,63.0,91.83,3,2,1,有,無,15300000.0,166612.2182293368,Not Applicable,0.0,0,2019,12,1956.0,1,1,0
Xinyi District,Premises (land + building),24.8,Address,Resident,Reinforced concrete construction,78.0,113.68,4,2,2,有,無,23000000.0,202322.30823363826,Not Applicable,0.0,0,2019,11,1941.0,1,1,0
Songshan District,Premises (land + building),21.84,Address,See other registration items,Reinforced concrete construction,81.0,93.03,2,2,1,有,有,19420000.0,208749.86563474147,Not Applicable,0.0,0,2019,12,1938.0,1,1,0
Songshan District,Premises (land + building),45.25,Address,See other registration items,Strengthen brickwork,63.8235294117647,110.22,3,2,2,有,無,40680000.0,369080.02177463257,Not Applicable,0.0,0,2019,11,1955.1764705882354,2,1,0
shihlin,Land,22.83,Other,See other registration items,Not Applicable,0.0,0.0,0,0,0,有,無,1035900.0,45374.50722733246,Not Applicable,0.0,0,2020,01,2020.0,1,0,0
Beitou,Premises (land + building),40.25,Address,Resident,Reinforced concrete construction,64.0,106.45,3,2,2,有,無,9500000.0,89243.77642085486,Not Applicable,0.0,0,2019,12,1955.0,1,1,0
Beitou,Premises (land + building) + parking space,29.12,Quotient,Resident,Reinforced concrete construction,94.0,182.36,4,3,2,有,有,21500000.0,117898.6619872779,Lifting plane,29.74,1500000,2019,11,1925.0,1,1,1
Daan District,Premises (land + building),30.4,Other,Resident,Reinforced concrete construction,70.0,142.71,4,3,3,有,無,35100000.0,245953.33193188984,Not Applicable,0.0,0,2019,11,1949.0,1,1,0
Wanhua District,Premises (land + building) + parking space,11.84,Quotient,See other registration items,Reinforced concrete construction,106.0,204.8,3,2,2,有,有,32500000.0,158691.40625,Ramp plane,48.24,3500000,2019,11,1913.0,1,1,1
Zhongzheng District,Premises (land + building),21.5,Quotient,See other registration items,Wooden,0.0,22.32,0,0,0,無,無,5900000.0,264336.91756272403,Not Applicable,0.0,0,2019,12,2019.0,1,1,0
Zhongzheng District,Premises (land + building),11.41,Quotient,Resident,Reinforced concrete construction,79.0,133.29,3,2,2,有,有,30500000.0,228824.36791957388,Not Applicable,0.0,0,2019,12,1940.0,2,1,0
Zhongshan Area,Premises (land + building),4.78,Quotient,For commercial use,Reinforced concrete construction,66.0,24.99,1,1,1,有,無,3900000.0,156062.424969988,Not Applicable,0.0,0,2020,01,1954.0,2,1,0
Neihu District,Premises (land + building) + parking space,33.36,Address,Resident,Reinforced concrete construction,96.0,189.76,3,2,2,有,有,30300000.0,159675.37942664418,Ramp plane,38.41,2500000,2019,11,1923.0,1,1,1
Zhongshan Area,Premises (land + building),8.91,Address,Resident,Reinforced concrete construction,97.0,68.5,2,1,1,有,有,12000000.0,175182.48175182482,Not Applicable,0.0,0,2019,12,1922.0,1,1,0
Neihu District,Premises (land + building),12.32,Address,Resident,Reinforced concrete construction,80.0,39.099999999999994,1,1,1,有,有,6550000.0,167519.18158567778,Not Applicable,0.0,0,2019,12,1939.0,4,1,0
Zhongshan Area,Premises (land + building),2.41,Quotient,Resident,Reinforced concrete construction,71.0,27.270000000000003,1,1,1,有,有,2200000.0,80674.73414008066,Not Applicable,0.0,0,2019,12,1948.0,1,1,0
Beitou,Premises (land + building) + parking space,51.41,Address,Resident,Reinforced concrete construction,78.0,206.44,4,4,2,有,有,17500000.0,84770.39333462507,Ramp plane,0.0,0,2019,01,1941.0,1,2,1
shihlin,Land,14005.6,Other,See other registration items,Not Applicable,0.0,0.0,0,0,0,有,無,33613440.0,2400.0,Not Applicable,0.0,0,2019,01,2019.0,6,0,0
Beitou,Premises (land + building),23.85,Address,Resident,Reinforced concrete construction,66.0,65.25,2,2,1,有,無,8100000.0,124137.93103448275,Not Applicable,0.0,0,2020,01,1954.0,3,1,0
shihlin,Premises (land + building) + parking space,23.08,Quotient,Resident,Reinforced concrete construction,106.0,165.70999999999998,3,2,2,有,無,46990000.0,283567.6784744433,Lifting plane,16.68,3000000,2019,11,1913.0,1,1,1
shihlin,Premises (land + building),13.04,Quotient,Resident,Reinforced concrete construction,108.0,52.57,1,1,1,有,有,14080000.0,267833.3650370934,Not Applicable,0.0,0,2019,12,1911.0,1,1,0
Beitou,Premises (land + building) + parking space,57.1,Address,Resident,Reinforced concrete construction,101.0,137.9,3,2,2,有,有,15000000.0,108774.47425670775,Ramp plane,18.25,0,2019,12,1918.0,2,1,1
shihlin,Premises (land + building),36.61,Address,Resident,Reinforced concrete construction,70.0,130.76,4,2,2,有,無,16000000.0,122361.5784643622,Not Applicable,0.0,0,2019,12,1949.0,3,1,0
shihlin,Premises (land + building),18.51,Quotient,Resident,Reinforced concrete construction,74.0,106.55,3,2,2,有,有,16260000.0,152604.41107461287,Not Applicable,0.0,0,2020,01,1946.0,1,1,0
Beitou,Premises (land + building),61.75,Address,Resident,Reinforced concrete construction,64.0,151.83,3,2,2,有,無,18000000.0,118553.64552459987,Not Applicable,0.0,0,2020,01,1956.0,1,1,0
Beitou,Premises (land + building),13.63,Address,Resident,Reinforced concrete construction,105.0,58.699999999999996,1,1,1,有,無,7700000.0,131175.46848381602,Not Applicable,0.0,0,2019,11,1914.0,1,1,0
Beitou,Garage,2.58,Address,See license,Reinforced concrete construction,70.0,32.370000000000005,0,0,0,有,有,2050000.0,63330.24405313561,Ramp plane,32.37,2050000,2020,01,1950.0,0,0,1
Beitou,Garage,2.58,Address,See license,Reinforced concrete construction,70.0,32.370000000000005,0,0,0,有,有,2350000.0,72598.0846462774,Ramp plane,32.37,2350000,2020,01,1950.0,0,0,1
Beitou,Garage,2.58,Address,See license,Reinforced concrete construction,70.0,32.370000000000005,0,0,0,有,有,2050000.0,63330.24405313561,Ramp plane,32.37,2050000,2020,01,1950.0,0,0,1
Beitou,Garage,2.58,Address,See license,Reinforced concrete construction,70.0,32.370000000000005,0,0,0,有,有,2750000.0,84955.20543713313,Ramp plane,32.37,2750000,2020,01,1950.0,0,0,1
